sentimen,Tweet
2.0,gila punya perempuan gaduhikit sampai bulan tak tegur lelaki gaduh hari ni esok sudah stable sesama
2.0,iya ka gimana ya gapaham saya ehe
2.0,haa saya merindukan rumahku di new york sana keluhnya
2.0,remember my secondary school teacher telling me zakaria kamu takkan ke mana dengan perangai macam ni well peranga
2.0,ya sudah saya ganchar jadi brondong biar kamu lemah
2.0,kalau malaysia ada the purge dua ekor keling ni saya cari saya siat kulit saya bakar punai sekor saya seksa cukup
2.0,iyaa tetapi dia kirim paket aku tidak benar jadi saya kasih bintang atau kalau gasalah hahah bodoamat
2.0,daripada ade kamu untuk menyakitkan hati saya
2.0,menuduh orang lain bohong itu serius loh apalagi nyangkut isu yang seperti ini kalau punya data pendukung silah
2.0,jangan sal nanti saya tidak fokus belajar malah fokus buat menikah
2.0,jangan bermain dengan perasaan orang lain kamu mungkin menangkan permainannya tetapi kamu bisa kehilangan orang itu sel
2.0,tetapi saya galau karena saya juga suka sama juneeee huhuhu
2.0,wish kulim dekat gila boleh balik hari ja dari ump awat la saya ketegaq sangat nak balik awai seminggu pastu seorang kat sini
2.0,yah naik harganya
2.0,perasaan class cancel ni saya taktau nak desc cane dia ada part rasa best ada part rasa rugi
2.0,atlet datang adu menang kamu datang pergi datang lagi terus tinggalkan jadian sama yang lain recehkantwitter
2.0,saya belum jelas juga mirip semacam gayageum atau iya jimat
2.0,ada waktu di mana mungkin kamu lelah dengan semua yang terbiasa
2.0,di mana saya diperbudak baiklah
2.0,maaf dia bikin saya halu maaf
2.0,saya menyesal tlah membuatmu pergi kini diam diam saya merindu dan dalam tunggu saya selalu berharap kamu cepat kembali pulang
2.0,saya tidak suka hubungan yang tidak jelasenjougahara bakemonogatari
2.0,saat kamu harus memilih satu cinta saja pasti ada orang lain yang menangis tsubame ai kora
2.0,buah oren ni lagi ploles dari kulit muka saya sial
2.0,sebab sayang saya mengharap sebab mengharap saya tunggu sebab tunggu saya jadi bodoh sbb bodoh lah saya terluka
2.0,boros tetapi saya juga begitu
2.0,saya dan kisah miskinku
2.0,yaampun masss yungiu kenapa kamu bisa jatuhhihhhayanggg
2.0,nder jangan jorok jorok kotor sarang kuman kalau kamu muslim tempatnya tidak enak buat solat nanti ka
2.0,pihak dealer tidak nyanggupi dan dia tetap ngotot masa tidak isa se cust tidak bisa bu maaf berapa duit
2.0,
2.0,rlt maaf tetapi gimana ya cara ilangin bau badan atau bau tek begitu saya gatau harus apa lagi
2.0,aku harap ini adalah mimpi di mana saya tidak akan pernah terbangun saya harap ini tidak akan pernah berubah onew in your eyes
2.0,rlt jadi kan tadi saya baru download gojek terus pas mau masukin kode nya belum saja di ketik tetapi tiba sudah terter
2.0,saya klaka depan kamu diam hahah sorry lah kids nda ngasuh aku takut bark uduk woof bocahh
2.0,buto sampai sekarang saya dendam pergi takda belum anjink
2.0,peprus kampus saya tidak seserem yang di jakarta amp bandung kaka legend kampus itu mah
2.0,sebagai wanita yang bernama bella saya hanya bisa terdiam seribu bahasa akan kekreatifan om om yang lagi viral ini tidak
2.0,saya kemarin ini hari gb jadi yaudah kamu belum termasuk boros wkwkwk
2.0,uncle fcm ni asyik panggil saya mapla mapla dia kata maksudnya brother tetapi kuhan cakap maksud mapla itu menantu alahai
2.0,saya rindu tawa bersama mereka mari kita onlyan lagi punggawa
2.0,sekarang saya tahu kenapa ada orang yang bunuh diri hanya karena skripsi
2.0,bagi emoji love kurang dari gf saya
2.0,emotnya kenapa woyejak kapan kamu jadi uke nak
2.0,saya takut sebab saya pernah kena cakar dengan kucing lepastu diorang ni unexpectedenang cerita kucing iniepei wanita ya
2.0,kamu sangat pintar menjaga diri sampai tak pernah memberi kesempatan orang lain untuk bisa menjagamu
2.0,saya jugaebel banged
2.0,kapan saya marah kalau kamu bilang ngantuk
2.0,askmf jadi kan tadi saya baru download gojek terus pas mau masukin kode nya belum saja di ketik tetapi tiba sudah ter
2.0,kalau bo dengan aku yang cepat keluar ya say biar cepat selesai saya suka yang mainy sebentr tidak bikin capai
2.0,takut kamu culik soalnya terus minta tukar sama abangnya
2.0,saya rasa saya sudah patut kena tundukkan pandangan terhadap lelaki melayu kenot
2.0,yakin kamu bukan penakut tag teman kamu yang selalu takut dan lari setiap liat anjing galak
2.0,saya tidak masalah si kalau mereka dating tetapi kalau saya bisa minta tolong jangan sekarang mereka sudah usaha
2.0,fuck celcom saya subscribe basic internet rm makin slow pula ni data anjenk
2.0,aduhh budak baru kerja ni asal macam hyperactive sangat ke saya tak boleh masuk dengan orang cukup pokek bona haa biaso sudah laa
2.0,memang sulit ngontrol nada bicara sama mimik muka niatnya sih peduli tetapi saya malah ngebentak ya maapin
2.0,
2.0,saya kangen tahu
2.0,adik saya ni spesis mulut manis dengan gf tetapi dengan saya mulut cam gampang geram saya
2.0,takleh laa saya hadap muka dia ni duhhhhh
2.0,astaga saya pusink liat kegantengannya
2.0,kalau rasa give up baca ayat niungguh saya benar benar mengadu akan susah dan sedihku hanya kepada allahurah
2.0,harap laki saya tak macam ni
2.0,sounds like saya di tonjok huhu
2.0,mbak juga pernah mentang saya dulu tidak main mobil lejen ehh di selingkuhin sma yang main mobil lejen
2.0,borosnya kamu seperti saya
2.0,saya duduk sini bapak la emosi terganggu hahahaha tak lama saya tua sebelum usia kalau begini
2.0,mungkin saja saat kamu hanya main main saya justru seriusaat kamu hanya sekedar saya malah seluruh itulah mengapa
2.0,jadi kapan pacarmu ngucapin terima kasih ke saya karena telah menjagamu dulu
2.0,kamu tidak mau saya ajaa
2.0,sebab itu saya takut nak bawak pastu kenalkan dengan family bistu nanti kang kalau tak bawakkan dia kata kita tak
2.0,sekurang kurang nya rm kalau budak yang miskin kamu nk suruh macam mana minta sedekah ke lepastu bila tak cukup kamu
2.0,iya ini sih fix mental illness kayaknya tetapi ditulisnya estetik begitu saya agak cringe pas lagi deskrip
2.0,tahun and still counting sebab saya tahu akan hadap perangai babi kamu sampai akhir hayat saya
2.0,kenapa saya ingin putus dengannya ya karena saya tak punya alasan untuk bertahan dengannya egha ys
2.0,enek sangat pahit sangat aslian terus keselek dong pas minum kek begitu aduh bikin trauma astaghfirullah
2.0,perpisahan itu tentang ego kita masing masing yang perlu diganti bukan saya yang harus kamu ganti
2.0,ke baki anak gravi jahat semua sama saya
2.0,enak ya jadi kamu kusayangi tanpa kamu perlu sayang balik padaku
2.0,
2.0,
2.0,lepas ni tak payah nk sibuk cukup saya ni hati tak kental lah hati macam perempuan lah sbb rindu family lah itu hak
2.0,ini sebab kenapa saya tanak bercinta lagi man are trash just for those yang trash curang macam laki ni kepada lelaki
2.0,fuck terserempak member saya kita bedok then saya dfn encik saya tetapi saya tk tegor member saya haha psl encik kita sebelah
2.0,jika kamu seorang pencinta dunia maka janganlah engkau mencintai saya kerana dunia tidak ada padaku
2.0,aduh design poster yang first itu siapa lah yang proceed geram je saya tengok
2.0,ni rang orang kok pada nikah muda kebingunganku dengan temanku saat ini tetapi yaudah lah tiap orang punya cara panda
2.0,duit mak bapak saya banyak habis sebab kamu tahu tak sudah la pemboros lepastuh jenis tak hargaiuka rosakkan barang
2.0,
2.0,saya manusia biasa yang ada hati and perasaan bukn selama lamanya saya kene mengalah turun kan egoampai satu tahap nanti
2.0,tolong ya itu oknum pjh kandangin saja saya tidak siap
2.0,umno sanggup buat apa saja untuk projek eh silap perpaduan ummah umno pas umno pas pkr kamu ingat pengundi ni bodoh
2.0,sampai lupa kalau hari ini tanggal tetapi mas uu tidak pernah lupa lagi sakit gini masih terus ingat dan urusin saya yang la
2.0,kawan saya kena pukau melalui voice whatsappemalam duit bukanenang nak cari babi tolong lah siapa yang tak percaya
2.0,saya sedih lah first time ni ada customer request camni
2.0,paling comel gila bila lelaki pegang baby lepastu dia gurau gurau dengan baby itu andd baby itu pon muka dia gelak gelak senyum
2.0,
2.0,main sedih sedihan sama dinu mah tidak seru saya kalah terusss abisnya dia ngomongnya sedih benar kek mau mati besok
2.0,saya rasa terbuang
2.0,ya allah tolonglah normalkan abang saya
2.0,belum tahu lagi weh tetapi member saya memang sudah di tulis gagal
2.0,yang mana kenal saya tanyalah jarang saya menolak takut jadi macam gini ya allah jauhkanlah
2.0,cant breathe cant eat cant sleep saya hancur sebelum bertemu denganmu
2.0,pict brian jangan marah lagi donggggg kan saya sudah datang nihhh pasang muka sedih pict jangan foto saya
2.0,hmm saya rsa nak marah jerawat mkin banyak nihhh hmmmmmmmm
2.0,kasihan tetapi kamu memang bully able dek
2.0,huhuhu apa maksud awak ni saya bukan lgbt kahkahkah saya redha je amoi
2.0,sejahat jahat saya tak tergamak nak siksa dan bunuh kucing sampai macam itu nah sekarang rasakan sudah kena cekup
2.0,ndelok hestek crazyrichsurabayan mek iso mbatin saya ae mangan indomi lek wes entek yo bumbune sek tak koreti
2.0,
2.0,saya lebih puyeng sudah
2.0,apa hal paling malu maluin yang pernah kamu lakuin di dalam hidup ayo share di sini biar kita ketawain bareng bareng
2.0,lepastu saya pernah kena paksa dengan kawan kawan saya pegang kucing lepastu kucing itu bergerak gerak kat dalam dakapan aku itu
2.0,siapapun kakek ini saya sedih bathinku marah apa kalian tidak punya kakek dirumah bagaimana jika itu kakek aya
2.0,saya sadar saya yang memilih untuk bertahan harus bisa terima semua resiko dan nyetok sabar sebanyak mungkin untuk ldr ini
2.0,tak paham saya tgk cerita iron fist ni
2.0,kenapa nak tolong ke awek itu tanya saya jarang tolak permintaan orang lagi awek kan ermm dia pun macam mengharap
2.0,kadang suka bingung sama perutku tidak dikasih makan dia bunyiudah dikasih makan eh masih bunyi lagi terus saya kudu piye
2.0,tak okay kalau dia asyik vc ngn bff dia je tetapi dengan saya sudah lama deh tk vc
2.0,tidak tahu kenapa di isu ini saya sensitif sekali sedikit demot pas release infografis pertama keceplosan nyantumi
2.0,maafin saya ya allah saya ngerti maafin yaallah
2.0,ya allah saya masih piyik nih belum bisa bayar membayarin
2.0,adik saya sudah la tak suka tetamu pastu anak tetamu mengendeng dia tak sudah sudah last last dia cakap kat budak itu
2.0,mungkin saya sensitif sama komen orang salah satunya karena itu tadi bukan core saya terus tadi pagi ada teman yang nya
2.0,saya insaf tunggu van ni saya yang saya jalan kaki kang
2.0,berarti cowok itu memang brengsek sampai tega tinggalkan tetapi maaf menurutku lebih baik langsung ditinggal daripada nanti
2.0,saya tak paham ah dengan orang yang seksa binatang ni weh kamu tadek hati perut ke do itu haiwan makhluk allah jugak
2.0,saya nangis mendengarnya wkwk dia temanku saya tahu dia bercanda tetapi saya juga tahu dia bicara begitu karena memang ada neti
2.0,saya tambahin ya bangelamat juga manusia bertopeng di jagat maya saya doakan sukses jadi penipu kelas duni
2.0,terkadang meski tahu bahwa kamu bisa hidup tanpa dia yang kamu cinta kamu terus meyakinkan dirimu bahwa kamu tak menginginkan hal itu
2.0,dan sekiranya engkau tidak memberi ampun kepadaku dan tidak belas kasihan kepadaku niscaya saya termasuk orang orang yang merugi
2.0,saya belum
2.0,jika saya bisa jadi bagian dari dirimu saya mau jadi airmatamu yang trsimpan di hatimu lahir dari matamu hidup di pipimu dan mati di bibirmu
2.0,sorry meera saya tinggalkan kamu
2.0,saya tidak tahu nder wkwkwk
2.0,saya sedih
2.0,tetapi kalau jaemin yang itu sih pas saya lagi cerita bukannya dengerin malah mengajak ribut bedegong memang
2.0,once kamu sudah malukan kawan saya dekat orang lain ataupun dalam group mana pun takkisah la kamu ni kawan rapat saya ke
2.0,sedih sih tidak bisa ikut lomba padahal saya suka sekali olahragaaa
2.0,itu bukan saya itu orang lainnn
2.0,kenapa la saya ni xde passion macam orang lain im not interested in almost everything
2.0,saya dijaga orang tuaku lebih dekad untuk merasa hancur di tanganmu sesaat
2.0,betapa ternyata patah hati itu jauh lebih mudah ketimbang jatuh cinta saya membutuhkam waktu sekian lama untuk jatuh cinta
2.0,oalah tidak nonton saya
2.0,yaallah pengen nonton searching tetapi saya benci jumpscare
2.0,saya ingin membantah pemikiran mistis itu seram
2.0,saya awkward tidak muna fik
2.0,seberapa tidak menyakinkannya saat saya pura pura baik baik saja ketika kamu bersisisan tertawa dan berjalan dengan seseora
2.0,kamu bukan perempuan jadi memang tak empathi terhadap ketakutan perempuan terhadap lelaki yang tak kenal saya pernah kena kacau le
2.0,ingatkan bila saya sedih kamu sebagai kawan baik nk comfort kan saya rupanya bila saya menangis kamu boleh gelak saka
2.0,bagiku menerima orang yang baru adalah toksik buat tubuhku itu artinya saya harus melupakan kamu membuat kenangan deng
2.0,ahahaha tidak tahu sih tetapi saya ngerasanya pasti tidak enak sekali kalau diputusin hanya via text kecuali mah kalau ldr
2.0,mungkin saya terlampau penat sampai tak sedar yang saya sudah buat silap
2.0,bodo punya sally nak main pasir tak pasal saya tidak yang kena tanggung adu yang alice pun bingai beli pemadam
2.0,iphone dilabel paling cikai habis saya pakai je ni tahap cikai ape benda ni
2.0,suruh anai tuh muntah balikkk hahaha bodohhhh laaa
2.0,barusan nonton sekigehara anu gimana ya saya sudah belain search sejarah nya tonton ulang film nya tetap saja tidak
2.0,baru saja buka grup kelas dan isinya menyinggung tentang aksi mahasiswa di pekanbaru kemarin bingung harus gimana saya itu
2.0,halah bohong kamu
2.0,makin murung hari hari saya teringat abah dua tahun lebih sudah abah pergi
2.0,jangan malakin saya brlum main drama sudah di palakkin saja hasemeleh
2.0,saya belum pernah punya satu pun album bts apalagi pas sangat bias aku namjo
2.0,saya hanya rindu bukan ingin kamu kembali
2.0,saya tidak baper saya berandai
2.0,harga iphone boleh buat kenduri kawen
2.0,kukira hanya saya kukira dispesialkan ternyata tidak dia juga
2.0,andai saja saya bisa ketemu sama kamu wahai sang bidadari tetapi itu semua cuma dalam hayalan sahaja teens paulina
2.0,motivasi hari ini terlalu banyak penderitaan membuat resistensi akan dampak negatif bisa saya akomodasi menjadi sebuah kenikmat yampokpok
2.0,
2.0,sing ayu wae tok sio sio opo meneh saya sing elek mas mungkin wis tok tendang tekan pluto kono
2.0,saya kiciwa sama diri saya paksyet
2.0,jangan kamu ungkit jangan tinggalkan saya jfclosedday
2.0,eh saya tak pernah menangis pun sudah sekolah menengah sudah kowt still nangis lagi saya rasa kamu mungkin hati batu or takda perasaan kowt
2.0,paling babi bila saya sudah beli phone almost lepastu senang senang nak turunkan wth man im pissed off
2.0,sakitan mana sama tidak di kasih kabar sama dosen
2.0,saya moh dijodohake moh pkke
2.0,betui ke orang cakap lelaki suka awek brutal tetapi kenapa saya yang brutal ni kena tinggal juga
2.0,saya wong jowo cok
2.0,member saya ni main game macam gi jihad
2.0,kadang saya rasa kamu terpaksa kamu tak rela pun tetapi sebab nak menjaga hati
2.0,kucari kamu kutemui kamu berubaaaaaah
2.0,terima kasih untuk kawan baik saya yang pernah tinggalkan saya niebenarnya saya lagi rela kamu pergi dari stay dengan saya
2.0,kamu expect orang suke jemputannya ditolak
2.0,sudah download tetapi terpaksa uninstall sebab tak cover penang
2.0,bukan saya lagi tidak mood baking tetapi baking bisa ningkatin moodku perubahan mindset kecil seperti gini bisa ngerubah
2.0,saya memang push kamu saya peduli apa
2.0,hahahha apa ni saya tidak ngerti dong
2.0,saya mati tidak ada yang nafkahin kamu
2.0,keeping all the money money yang banyak ya allah takut sangat sebenarnya duit orang duit dana saya dari zaman se
2.0,jadi cuma saya yang selalu kangen lebih dulu
2.0,kok qm jhtm saya
2.0,yang satu sudah cat rambut lagiedih saya itu jadinya
2.0,wait kok jadi saya yang dipalakin jfclosedday
2.0,lihat saya saya juga ingin diperhatikan pernah kamu bertanya padaku apa saya baik saja saya disini saya ada saya
2.0,twitter sekarang banyak remind saya yang saya single je
2.0,sudah yang sabar paling ya jodohnya kamu bukan dia sambil ngelus punggung teman saya saya bilang begitu lhadalah
2.0,memang junior sekarang tak reti hormat senior ke saya dulu senior tegur pasal sangul saya sudah malu gila kot nih saya
2.0,dia nya nakal masa saya lagi lihat sesuatu dia lansung cium akuu lt
2.0,saya benci tetapi saya harus katakan ya
2.0,saya diam bukan tak amik kisah langsung kadang kadang itu stalk jugak
2.0,lihat ternyata janjimu memang sekadar frasa menenangkan namun hanya sementara jika iya mana buktinya saya menunggu namun
2.0,sudah sudah lah itu blame saya in everything
2.0,pernah lagi curhat ama teman deket akunya sampai nangis begitu ditengah nangis bisanya kentut amp bunyi akhirnya
2.0,saya menyesal tlah membuatmu pergi kini diam diam saya merindu dan dalam tunggu saya selalu berharap kamu cepat kembali pu
2.0,hah gimana gimana
2.0,tidak ah nanti kamu halunya tambah tinggi
2.0,entahlah der saya takde feeling apa grad stpm ni act macam yelah nak meriah pun saya standart sekolah je lain lah
2.0,saya sudah cuba untuk menjadi yang terbaik tetapi kamu pernah nampak
2.0,eh memang rpp apa wkwk wah saya salah permikiran
2.0,cuuukkkk mbak ya allah pengen misuh ngekek
2.0,sayang jangan begitu dong saya takkan berbohong saya akan jujur sayang saya tak akan berdustaaaa
2.0,saya bukan siapa siapa untukmu karena saya hanya bot
2.0,sangat dan saya kesal sekali
2.0,ceritaeram di hostel ada satu malam tuh saya ade dengar orang menangis depan bilik then saya buka pintu saya na
2.0,ew over cringe saya dibuatnya
2.0,rd wheel nanaman saya
2.0,tika hujan tibaeringkali saya bermonolog sendirian di dalam hatiku saya berbicara dengan hati kecilku sendiri
2.0,tidak mau ah kamu bau
2.0,maaf ya hyung tidak jadi bareng saya sama temenku
2.0,saya juga nangis pas itu baper jadi pengen nikahh
2.0,dan saya sempatlah kata terima kasih dekat abg itu dan sempat tidak maki akak itu dalam hati sambil airmata jurai dari
2.0,saya ambik pengajaran dan iktibar dari orang yang sudah kehilangan ibu atau bapa mereka mereka lagi rindu parents dia
2.0,orang kata jangan benci nanti lama lama jadi sayang patutlah jerawat saya tak hilang sebab saya benci gila dekat dia
2.0,ni saya nak tanya sikit ni tak penat ke lepas sudah kena dump pastu cari yang lain as replacement yang sedihnya pastu kena
2.0,saya ni tak payah confess pun sudah boleh tahu kena reject
2.0,saya dapat rasakan seolah olah allah mendengar segala rintihan hatikuungguh ciptaan allah itu indah belaka
2.0,saya lebih memilih kehilangan kamu daripada terus memaksamu untuk tetap bersamaku tanpa cinta
2.0,apa yang saya lakukan selama ini
2.0,itutuuuh ituuuu parah ini lebihlebih si galaunya semoga dapat bocoran apa bedanya deh hmm saya juga masih cari soalnyaa
2.0,kamu ke mana saja sampai saat ini ko tidak ada kabarnya
2.0,ini adalah thread review saya tentang munafik
2.0,mager moeloe nih saya mah sudah hihi
2.0,cuma unni yang bilang saya jahat
2.0,kamu ke mana saja tidak nelpon tidak ngabarin memang kamu mengerjakan apa sihibuk sekali saya marah maaf sayang saya
2.0,saat saya seperti kehilangan diri sendiri berorganisasi tak membuat aku merasa lebih baik bercengkramapun tak membu
2.0,saya tidak mau anak ig masuk ke twitter
2.0,saya menarik diri saya lari saya menyembunyikannya sendiri saya berlagak seolah olah semuanya berjalan normal
2.0,saya seorang je ke rasa benda ni tak kelakar malah benda ni jugak bodoh
2.0,ya rabb ampuni saya yang sedang malas malasnyaa inii
2.0,saya salah wkwkwk
2.0,saya dok sejid la ni
2.0,saya diam sebab malas nak fikir serabut serabut kan otak
2.0,ora saya malah mimpi jerawaten mba saya wediii ketone saya luih wedi jerawaten timbang reti mereka berdekatan
2.0,boleh mati saya lama gini
2.0,saya tak cukup laju lagi nak lari daripada masalah ataupun masalah ni terlalu laju kejar saya sampai saya tak cukup tanah untuk lari
2.0,ada masalah ke kalau pakai gambar sendiri as wallpaper ada pulak yang tak puas hati dengan saya hp saya kot saya tengok
2.0,saya berkali kali baca saja tidak paham maksudmu gimana nder hadehhh tidak danta ngana
2.0,saya keelatan saja sebab perasaan ini tak bisa aku utarakan recehkantwitter
2.0,tragis teruk yal
2.0,sapa nak layan perangai annoying saya ni nanti wei
2.0,
2.0,
2.0,haritu gelakkan member nak kena saman hari ini saya pulak cakap macam sanjung bodoh sebab nak minta lepas
2.0,saya tidak suka membenarkan bule yang kalau bicara bahasa masih salahelama saya ngerti saya rapopo lagi bahasa in
2.0,sender ini bukanlah saya tetapi dia seperti saya
2.0,kamu ngatain diriendiri
2.0,taik punya waze bawak saya pusing shah alam subang damansara jalan duta kalau then baru sampai ampang
2.0,ayahku cuek pelit menyebalkan kata orang wajahnya garang tetapi dulu pas saya tidur sembarangan ayah yang menggendong
2.0,karena kata mama saya suka teriak dikamar mandi mungkin saya yang kalah
2.0,jangankan kalian orgtua saya sendiri pun sudah nanyak woy kamu kalau sudah ada yang cocok dan seriusan langsung nikah saja
2.0,teman seperjuangan revisi tidak ada yang ambis saya pun males ambis
2.0,saya tidak ingin memutuskan
2.0,iya akunya bukan insucure masalah komunikasi kalau bisa dm kenapa pakai wa nanti saya kasih nomor wa saya kalau wa sudah bikin wa untuk alter
2.0,kenapa la banyak sangat cerita kita twitter yang saya baca pasal perempuan curang korang tak kasihan ke dekat lelaki yang nk halalkan korg itu
2.0,boleh dia punya saya
2.0,saya confuses mana satu anjingnya
2.0,jasmine gabut nadhira lagi mikir habis ini menyesal tidak ya sudah minjemin kaos ukuran nya ke saya cukup
2.0,ini apaan kakakz saya anak volos ngerti
2.0,saya tak pergi takde kawan takkan nak ber aerobik sesorang
2.0,ya allah masyallah saya di fitnah sebegini rupa tetapi mg minat bab goni op kiro jolo ah ore kelate ni bergetah tah tah tah
2.0,wahai gurls di luar sana saya pun insecure jugak tengok perempuan cantik tetapi takde lah sampai mempersoalkan ciptaan tuhan
2.0,kok saya tidak ngerti ya
2.0,kamu kok curhat
2.0,sudah buat masalah cari pasai dengan saya pastu mai duk buat baik plak
2.0,kadang saya rasa kamu terpaksa sayang saya walapon kamu ade pilihan yang lain
2.0,helo kenapa tiba tiba saya jadi malas nak cas henfon
2.0,saya takut je kalau kamera itu jatuh terpijak
2.0,stress nyo la saya main nga gini
2.0,cite dia saya sakit perut pastu bas ni lambat pulak haha
2.0,masa saya nak picked up ibu saya malam tadi dekat mc ada kucing ni dudukje tengok bas lalu lalang saya datang dekat
2.0,ini mistis dan horror sekali guys sampai saya kalau keinget langsung ingin kabur ke kuburan gali tanah dan ngumpet di sana saja
2.0,sudah tidak usah baper dia itu ketik cuma pakai jari jadi kamu bacanya pakai mata saja tidak usah pakai hati
2.0,ada satu tahap saya rasa nak hilangkan diri dari semua orang pergi kat tempat semua orang tak dapat nak cari saya
2.0,
2.0,katanya limit saldo kurang padahal limitnya sisa banyak jauh di atas harga barang pindah merchant lain dengan har
2.0,carat pls cheering me up saya sedih sangat tidak kepilih sudah matian komen dari part tetapi tetap tidak berhasil memang
2.0,kalau saya bilang saya tidak peduli dan tidak care lagi dengan kamu itu yang akan saya lakukan
2.0,tadi pulangnya dianterin cowok ya jujur saja tidak usah bohong saya liat kamu di warung deket kampus enak ya makan
2.0,ermm tk penah lagi rasenya mknn atas meja rumah saya tkde sapa jamah saya bangun mknn deh habis adelah
2.0,ngakunya missqueen tetapi beli dvd sama beli bluray juga saya ingin menghujat diriku sendiri
2.0,kamu jangan penasaran ah
2.0,habis itu kerja ko apa do main game tgk instagram semua itu kee lepastu saya buat semua benda ehh ko ni memang babi laa
2.0,saya takut kamu terajang orang itu je nanti
2.0,tidak usah comebackama saya bye
2.0,yen sampun mekaten merana uripku saya welasno kangmas saya mesakno saya saya nangis nganti metu eluh getih putih
2.0,yang bukan mirip kamu tris
2.0,misalkan benar terlaksana duanya saya tidak paham nih
2.0,katanya dia pengkhianat nah pengkhianat darimananya ituu saya gangertii
2.0,sudah la pinjam hotspot orang lepastu bilalow dok maki internet orang kamu taktau saya nk guna internet punlowbb kamu
2.0,kok saya kntol
2.0,kembalikan mata kamu allah menitipkan matamu di dalam keadaan yang bersih maka kembalikan mata itu
2.0,kamu kenapa ehhh kok marahh
2.0,buat anak anak aku yang tidak bersungguh sungguh dalam pembelajaranmu hanya tidur main phone whatapps dan membuang wak
2.0,komunis itu mirip seperti buaya kalau mulutnya menganga kita tidak tahu apakah dia sedang tersenyum atau siap siap men
2.0,salahnya karena kamu mengharamkan memilih pemimpin lalu letak haramnya di mana pilih bapak kalau anda cerdas tunjuk
2.0,saya anti pki bapak ada masalah
2.0,innalillahi wainna ilaihi rojiun telah berpulang ke rahmatullah adinda kita rahmi hildayantikarna bencana gempa dan sua
2.0,kita suka crush tetapi crush tak pandang kita itu perih kita suka crush tetapi dia suka member kita itu teramat perih haha
2.0,bencana adalah bencana ada duka dan kehilangan ada saudara saudara kita yang butuh dukungan dan santunan kiranya tid
2.0,ibu dipukuli olehekelompok orang dibandung hingga babak belur innalillahiegituadisnya mereka memu
2.0,lebih baik kurang kawan daripada ramai kawan sebab takut mereka cakap belakang pasal kamu dan tikam kamu
2.0,ketika orang lain menilai mereka menilai apa yang mereka lihat dan pikirkan ketika mereka berpikir diriku buruk maka burukl
2.0,raja arabaudialman bin abdulaziz menelepon saya berbelasungkawa atas bencana gempa bumi dan tsunami diulawesi tengah sek
2.0,jujur sebenarnya kita tak boleh nak kata satu kejadian berlaku itu adalah bala kejadian yang berlaku di indo baru ni barangk
2.0,betul lah orang kata bila kita terlalu rapat satu hari kita akan renggang yang sangat renggang and now believe thos
2.0,nyimak korban palu lagi cerita kondisi pas terjadi bencanaaat itu tidak ada pemerintah daerah yang hadir tidak ada satu
2.0,jadi student ni kena pandai bawa diri kena ingat tak semua kawan akan sentiasa ada dengan kita kalau tak boleh independe
2.0,dari mereka yang dulu sempat kemakan fitnah soal fpi
2.0,
2.0,tetapi jujur nder omongan kamu bikin saya sakit hati loh saya sama army yang lain ngevote sana sini sampai bts
2.0,jangan memaksa kamu bukan siapa siapa
2.0,ibu ratnaarumpaet dalam kondisi babak belur pagi ini rumahakit masih dirahasiakan karena beliau masih dalam kondisi trau
2.0,thank youeptember what learn from you biar la orang buat jahat dengan kita amp kita terima je la manusia dengki ni ada
2.0,support brother kita ni walaupun tutup muka tetapi apa yang dia katakan betulpread this sampai dato alif delete mv bodoh
0.0,saat suatu hubungan berakhir bukan berarti orang berhenti saling mencintai mereka hanya berhenti saling menyakiti
2.0,jangan iri atas keberhasilan oranglain karena kamu tidak mengetahui apa yang telah ia korbankan untuk mencapai keberhasilannya itu
2.0,dan janganlah kamu mengusir orang orang yang menyeru tuhannya di pagi dan petang hari sedang mereka menghendaki keridh
2.0,kita sudah buat yang terbaik tetapi masih tetap rasa kecewa
2.0,dari pada kamu tuh rinso meong
2.0,tidakemua mimpi dan harapan akan terwujud sesuai dengan keinginan kita orochimaru naruto
2.0,kebanyakan manusia akan sentiasa nampak kesilapan yang kita lakukan walaupun mungkin kita telah buat kebaikan
2.0,jika benar dianiaya artinya mereka sudah mulai https
2.0,kita semua ada stalker omgiapa punya bf or gf yang jealous lalutalk
2.0,dari awal kan sudah jelas kalau hanya sekelas tukang mebel tidak akan mampu mengurus negaraebesar indonesia kita but
2.0,nanti kita akan mendengar polisi kesulitan menangkap pelaku
2.0,setinggi apapun lulusan universitasmu setinggi apapun kecerdasanmu bila berada dikubu sebelah jangan harap kalian bisa ce
2.0,ngangkang nih saya siap ditusuk kamu
2.0,pengamal seks tanpa kawin kalau betul anggap perbuatan itu baik mesti dia suka bila anak dara dia diusung lelaki bel
2.0,memberi kamu kesempatan lagi sama seperti menusuk pisau ke jantung saya lagi
2.0,pt emm dalam pengaduan ke dpraenin mereka menolak eksploitasi oleh pt emmebagaimanaikap warga beu
2.0,mungkin mereka lelah
2.0,astagfirullah nakal kamu
2.0,jangan iri kamu punya pacar sendiri
2.0,tak kunjungi korban gempa nanti malah merepotkan tim gabungan tni polisi amp basarnas perl
2.0,aduh kebangetan sama emak
2.0,kita bertanya bang cepat tanggap kasus lain tetapi tuli dan lamban manakala peristiwa menyangkut lapindo
2.0,katanya pemain inti dihukum tanpa main lalu supporternya ko cuma setengah musim mereka kan pembunuh jangan ditutupin
